#chr	start	stop
chr10	89678120	89678453
chr10	89691714	89691883
chr10	89787849	89788724
chr10	89824425	89825773
chr10	89826696	89826961
chr10	89850864	89851889
chr10	89867806	89868054
chr10	89876915	89877587
chr10	89898033	89898581
chr10	89912386	89912988
chr10	89953841	89954412
chr10	90030722	90031927
chr10	90145337	90146041
chr10	90151938	90152223
chr10	90169092	90169321
chr10	90312894	90313348
chr10	90320545	90320706
chr10	90342368	90343301
chr10	90357795	90357997
chr10	90430210	90430801
chr10	90465802	90466036
chr10	90467444	90467725
chr10	90515482	90515827
chr10	90553647	90553849
chr10	90570013	90570440
chr10	90584889	90585408
chr10	90591516	90591707
chr10	90595244	90595976
chr10	90608340	90608694
chr10	90608945	90609311
chr10	90639708	90640796
chr10	90657081	90657526
chr10	90661340	90661979
chr10	90692377	90692658
chr10	90694568	90695391
chr10	90720503	90721183
chr10	90722227	90722409
chr10	90734656	90735282
chr10	90744486	90744775
chr10	90749994	90751774
chr10	90760737	90761361
chr10	90762134	90763369
chr10	90836041	90836270
chr10	90844098	90844781
chr10	90923115	90924213
chr10	90966525	90967791
chr10	90973146	90973331
chr10	90976933	90977713
chr10	91011318	91012122
chr10	91020069	91020560
chr10	91061136	91062160
chr10	91072636	91072953
chr10	91087583	91087861
chr10	91091963	91092287
chr10	91093386	91094106
chr10	91110951	91111388
chr10	91127375	91127550
chr10	91151770	91152606
chr10	91174039	91175154
chr10	91369830	91369994
chr10	91403591	91405287
chr10	91460911	91461926
chr10	91565150	91565932
chr10	91596857	91597079
chr10	91597254	91597829
chr10	91620465	91620987
chr10	91621511	91622052
chr10	91664577	91664775
chr10	91711059	91711297
chr10	91987045	91987612
chr10	92079214	92079541
chr10	92088982	92089259
chr10	92222699	92223125
chr10	92455966	92456462
chr10	92617071	92617796
chr10	92619290	92619501
chr10	92631121	92632751
chr10	92671321	92671839
chr10	92720103	92720345
chr10	92766078	92767026
chr10	92767488	92767661
chr10	92793832	92794203
chr10	92900902	92901109
chr10	92922419	92923912
chr10	92951102	92951265
chr10	92954410	92954871
chr10	92960096	92960318
chr10	92961010	92961953
chr10	92966400	92966595
chr10	92979997	92980932
chr10	93058082	93058593
chr10	93063960	93064284
chr10	93149332	93149798
chr10	93169390	93170838
chr10	93183892	93184162
chr10	93373492	93373658
chr10	93392752	93393377
chr10	93395156	93395381
chr10	93556127	93557035
chr10	93557961	93558958
chr10	93647233	93647594
chr10	93654223	93654409
chr10	93661682	93662172
chr10	93668060	93669247
chr10	93683186	93684134
chr10	93704487	93705303
chr10	93723120	93723513
chr10	93734842	93735458
chr10	93807803	93808100
chr10	93847435	93848071
chr10	93861160	93861893
chr10	93970947	93971676
chr10	93999461	94000228
chr10	94050219	94051386
chr10	94062983	94063200
chr10	94126498	94126734
chr10	94194882	94195170
chr10	94276792	94277370
chr10	94327222	94327470
chr10	94333466	94334941
chr10	94351212	94352104
chr10	94352409	94353170
chr10	94448971	94449148
chr10	94449243	94450513
chr10	94590782	94591113
chr10	94602831	94603112
chr10	94607953	94609003
chr10	94644592	94644796
chr10	94661558	94662216
chr10	94674190	94674497
chr10	94749106	94749268
chr10	94750323	94750846
chr10	94822134	94822656
chr10	94840120	94840420
chr10	94857127	94857342
chr10	94875375	94875784
chr10	94884487	94884800
chr10	95112361	95112553
chr10	95117513	95117682
chr10	95136110	95136372
chr10	95138825	95140003
chr10	95172888	95173467
chr10	95218655	95218855
chr10	95222751	95223011
chr10	95242079	95242741
chr10	95255787	95256725
chr10	95265095	95265276
chr10	95271176	95271441
chr10	95314542	95314842
chr10	95320504	95320698
chr10	95355518	95355796
chr10	95461757	95462829
chr10	95467476	95467651
chr10	95586730	95586902
chr10	95653433	95654093
chr10	95665717	95666024
chr10	95722935	95723110
chr10	95868066	95868473
chr10	95943412	95943704
chr10	95988045	95988215
chr10	96008453	96008617
chr10	96059267	96059483
chr10	96080192	96080469
chr10	96122091	96123050
chr10	96162121	96162745
chr10	96162936	96163440
chr10	96191436	96191713
chr10	96305016	96306044
chr10	96351412	96351872
chr10	96366765	96367379
chr10	96433381	96433840
chr10	96597566	96597729
chr10	96930410	96930650
chr10	96931414	96931642
chr10	96943245	96943914
chr10	96970568	96970814
chr10	96995676	96996512
chr10	97046617	97046787
chr10	97074070	97074420
chr10	97123144	97123462
chr10	97143723	97144107
chr10	97190092	97190568
chr10	97205608	97205901
chr10	97235135	97235350
chr10	97273974	97274252
chr10	97288848	97289150
chr10	97320742	97321394
chr10	97415566	97416949
chr10	97453246	97454130
chr10	97473454	97473890
chr10	97521824	97522016
chr10	97591935	97592363
chr10	97624855	97625357
chr10	97666820	97667960
chr10	97723289	97723937
chr10	97748000	97748210
chr10	97777117	97777420
chr10	97803002	97804248
chr10	97822976	97823217
chr10	97833390	97833874
chr10	97849374	97850246
chr10	97889547	97890494
chr10	97897931	97898122
chr10	97989446	97989703
chr10	98059113	98059567
chr10	98092943	98093472
chr10	98101398	98101777
chr10	98130475	98130727
chr10	98134871	98135420
chr10	98155790	98156116
chr10	98230052	98230286
chr10	98237558	98237831
chr10	98272884	98274010
chr10	98346177	98347468
chr10	98348719	98349111
chr10	98400551	98400839
chr10	98407298	98407555
chr10	98455241	98455556
chr10	98480020	98480958
chr10	98497166	98497360
chr10	98507577	98508161
chr10	98525364	98525656
chr10	98561333	98561552
chr10	98591589	98592962
chr10	98670251	98670492
chr10	98738260	98739012
chr10	98797190	98797711
chr10	98829834	98830074
chr10	98841524	98841796
chr10	98955917	98956629
chr10	98977691	98978325
chr10	98989997	98990261
chr10	99038356	99038530
chr10	99051822	99052813
chr10	99078460	99079394
chr10	99079720	99080290
chr10	99088281	99088616
chr10	99093629	99095012
chr10	99160669	99161374
chr10	99166646	99166843
chr10	99166890	99167463
chr10	99172758	99173063
chr10	99174662	99174992
chr10	99178620	99179129
chr10	99182720	99183139
chr10	99185589	99186511
chr10	99188197	99188466
chr10	99205308	99206305
chr10	99214204	99214399
chr10	99223506	99223880
chr10	99257564	99259182
chr10	99266414	99266580
chr10	99294595	99294756
chr10	99302854	99303171
chr10	99313343	99313609
chr10	99331853	99332268
chr10	99392830	99393887
chr10	99400007	99400913
chr10	99408622	99409078
chr10	99436498	99437001
chr10	99446600	99447399
chr10	99461236	99461779
chr10	99473762	99474231
chr10	99496445	99497701
chr10	99519139	99519627
chr10	99541196	99541887
chr10	99551717	99552095
chr10	99556174	99556691
chr10	99609370	99609935
chr10	99629083	99629590
chr10	99674291	99674857
chr10	99805490	99805953
chr10	99857696	99857902
chr10	99874312	99874679
chr10	99894092	99895065
chr10	99901467	99901762
chr10	100121084	100121385
chr10	100164004	100164616
chr10	100174709	100175291
chr10	100188090	100188347
chr10	100206108	100206913
chr10	100227081	100228103
chr10	100289592	100290020
chr10	100409874	100410059
chr10	100424140	100424459
chr10	100436244	100436442
chr10	100442076	100442283
chr10	100995866	100996047
chr10	101190090	101191110
chr10	101195890	101196138
chr10	101315482	101316100
chr10	101380088	101381215
chr10	101418599	101419501
chr10	101469648	101469909
chr10	101491286	101492636
chr10	101605531	101606039
chr10	101629759	101630570
chr10	101754110	101754351
chr10	101765981	101766278
chr10	101769215	101770073
chr10	101805886	101806112
chr10	101908334	101908858
chr10	101927377	101928085
chr10	101934558	101934751
chr10	101944941	101945233
chr10	101945275	101946373
chr10	101964201	101964404
chr10	101988602	101989581
chr10	102000520	102000825
chr10	102027061	102027824
chr10	102045790	102046853
chr10	102086778	102087096
chr10	102098319	102098600
chr10	102106263	102107345
chr10	102130688	102131414
chr10	102132899	102134072
chr10	102193277	102193900
chr10	102241205	102242691
chr10	102254073	102254351
chr10	102268440	102268740
chr10	102270555	102271244
chr10	102278473	102278640
chr10	102288276	102288576
chr10	102289411	102289967
chr10	102295166	102296093
chr10	102321804	102322064
chr10	102404857	102405194
chr10	102430829	102431130
chr10	102437294	102437546
chr10	102456423	102456636
chr10	102503262	102503568
chr10	102607123	102607733
chr10	102642437	102642640
chr10	102672296	102673426
chr10	102703799	102703978
chr10	102728965	102729354
chr10	102746855	102747555
chr10	102757201	102758093
chr10	102758615	102759489
chr10	102772595	102773146
chr10	102790729	102792919
chr10	102801086	102801315
chr10	102802506	102802934
chr10	102810051	102810402
chr10	102819846	102821237
chr10	102822316	102822555
chr10	102827447	102827834
chr10	102855364	102855589
chr10	102880708	102881479
chr10	102901959	102902426
chr10	102921289	102921773
chr10	102973484	102973836
chr10	102974413	102974845
chr10	102998543	102998707
chr10	103032071	103032257
chr10	103038818	103039011
chr10	103057729	103058054
chr10	103113331	103114504
chr10	103124606	103124780
chr10	103127391	103127741
chr10	103140202	103140805
chr10	103156851	103157316
chr10	103213865	103214031
chr10	103226987	103227367
chr10	103310805	103311019
chr10	103329666	103330393
chr10	103347521	103348294
chr10	103362580	103362968
chr10	103409709	103409886
chr10	103453594	103455161
chr10	103463151	103463451
chr10	103476732	103477179
chr10	103539580	103539913
chr10	103540805	103541013
chr10	103542721	103543378
chr10	103577645	103578882
chr10	103589637	103590864
chr10	103595729	103595985
chr10	103599635	103599804
chr10	103600535	103600742
chr10	103603522	103603722
chr10	103649467	103649659
chr10	103692124	103692329
chr10	103733069	103733682
chr10	103769693	103770033
chr10	103815364	103816345
chr10	103824709	103825814
chr10	103832624	103833045
chr10	103874519	103875016
chr10	103877228	103877825
chr10	103880030	103880581
chr10	103892276	103893073
chr10	103893254	103893848
chr10	103911665	103912846
chr10	103929127	103929658
chr10	103948891	103949634
chr10	103971501	103971888
chr10	103985866	103986261
chr10	103989640	103989933
chr10	103991438	103991763
chr10	104001259	104001659
chr10	104004814	104005649
chr10	104027496	104028074
chr10	104028256	104028433
chr10	104043224	104043846
chr10	104047416	104047589
chr10	104072475	104072817
chr10	104082654	104082884
chr10	104097644	104098076
chr10	104100951	104101353
chr10	104118613	104118917
chr10	104153754	104155514
chr10	104159130	104159518
chr10	104168972	104169223
chr10	104179422	104179582
chr10	104180469	104181411
chr10	104192156	104192717
chr10	104209434	104210788
chr10	104212601	104213031
chr10	104220756	104221642
chr10	104238783	104239171
chr10	104261747	104262891
chr10	104263070	104263903
chr10	104299986	104300170
chr10	104343495	104343983
chr10	104371985	104373007
chr10	104401815	104402463
chr10	104404487	104404798
chr10	104405666	104406303
chr10	104420569	104421529
chr10	104433778	104434604
chr10	104473301	104474822
chr10	104488949	104489227
chr10	104503189	104504177
chr10	104512900	104513138
chr10	104533909	104534078
chr10	104556238	104556477
chr10	104562937	104563297
chr10	104594747	104595089
chr10	104613807	104614502
chr10	104629012	104629297
chr10	104677303	104678550
chr10	104695679	104696327
chr10	104813692	104814454
chr10	104829082	104829949
chr10	104871952	104872579
chr10	104895079	104895294
chr10	104951968	104953303
chr10	104995874	104996060
chr10	105004440	105004859
chr10	105010669	105011021
chr10	105110284	105111148
chr10	105127376	105128667
chr10	105156010	105156955
chr10	105188693	105188922
chr10	105211768	105212246
chr10	105230711	105231447
chr10	105245577	105246033
chr10	105250438	105250701
chr10	105253616	105253808
chr10	105264065	105264341
chr10	105302474	105302921
chr10	105343821	105344825
chr10	105368801	105369042
chr10	105419650	105420150
chr10	105437754	105438325
chr10	105445866	105446222
chr10	105453019	105453445
chr10	105456354	105456680
chr10	105472540	105473028
chr10	105505178	105505671
chr10	105507824	105508060
chr10	105517622	105517880
chr10	105518913	105519266
chr10	105525469	105526199
chr10	105531896	105532556
chr10	105549361	105549946
chr10	105560339	105560862
chr10	105563703	105563963
chr10	105605753	105605979
chr10	105615302	105615513
chr10	105644578	105644757
chr10	105647808	105648484
chr10	105652578	105652784
chr10	105655522	105655699
chr10	105667962	105668332
chr10	105670690	105671173
chr10	105677527	105678630
chr10	105726471	105727356
chr10	105743083	105743647
chr10	105777484	105777693
chr10	105788017	105788272
chr10	105819962	105820222
chr10	105880601	105882143
chr10	105930370	105930998
chr10	105991815	105992577
chr10	106014418	106015644
chr10	106020041	106020365
chr10	106027737	106029218
chr10	106034371	106034854
chr10	106051018	106051648
chr10	106065452	106065766
chr10	106068176	106068699
chr10	106088649	106089613
chr10	106097887	106098723
chr10	106109858	106110308
chr10	106110954	106111410
chr10	106111764	106111992
chr10	106113173	106113639
chr10	106286442	106286707
chr10	106340491	106340952
chr10	106342266	106342468
chr10	106492641	106492811
chr10	106695472	106695801
chr10	106776808	106777043
chr10	107556875	107557171
chr10	107597702	107598195
chr10	107699997	107700195
chr10	107770412	107770856
chr10	110430658	110430957
chr10	111505692	111505922
chr10	111538493	111538721
chr10	111611929	111612625
chr10	111644048	111644216
chr10	111644324	111644481
chr10	111659064	111659232
chr10	111662901	111663262
chr10	111674699	111675100
chr10	111682836	111683426
chr10	111693749	111694196
chr10	111694851	111695296
chr10	111767168	111768657
chr10	111769923	111770355
chr10	111799808	111800102
chr10	111805647	111805896
chr10	111818156	111818318
chr10	111827842	111828243
chr10	111829436	111829717
chr10	111836353	111837691
chr10	111845399	111846256
chr10	111861196	111861962
chr10	111863691	111863851
chr10	111896916	111897461
chr10	111898115	111898319
chr10	111916526	111917087
chr10	111969413	111969719
chr10	111970485	111971184
chr10	111972022	111972200
chr10	111981575	111981974
chr10	111985508	111987189
chr10	112009301	112009614
chr10	112011077	112011569
chr10	112033335	112033557
chr10	112064245	112065106
chr10	112065894	112066175
chr10	112071074	112071322
chr10	112084330	112084782
chr10	112113294	112113658
chr10	112115785	112117383
chr10	112147789	112148043
chr10	112155581	112155753
chr10	112174024	112174943
chr10	112185743	112186150
chr10	112201499	112201815
chr10	112218238	112218398
chr10	112256100	112256264
chr10	112257202	112258370
chr10	112263898	112264189
chr10	112272400	112272802
chr10	112288366	112289080
chr10	112295712	112296459
chr10	112306719	112307219
chr10	112316888	112317052
chr10	112326919	112328118
chr10	112369986	112370325
chr10	112373177	112373336
chr10	112377399	112377722
chr10	112378054	112378265
chr10	112400826	112401243
chr10	112403460	112403859
chr10	112431698	112432504
chr10	112484035	112484477
chr10	112499700	112499898
chr10	112510738	112511140
chr10	112527612	112527904
chr10	112533728	112534368
chr10	112543044	112543759
chr10	112562477	112562666
chr10	112577301	112577618
chr10	112602958	112603234
chr10	112612114	112612413
chr10	112620318	112620643
chr10	112624376	112624818
chr10	112631437	112632970
chr10	112643781	112643959
chr10	112653259	112653932
chr10	112662971	112663454
chr10	112678109	112679683
chr10	112727431	112727740
chr10	112752883	112753106
chr10	112753408	112753648
chr10	112836022	112836246
chr10	113024078	113024248
chr10	113114906	113115267
chr10	113120177	113120394
chr10	113358176	113358446
chr10	113558445	113558636
chr10	113783148	113783339
chr10	113807305	113807515
